bam.file.name,id,image.label,accession,secondary.accession,run.accession,locality,pop,pop.short,sp.short,country.short,side.short,pop.name,latitude,longitude,province,country,genus,species,subsp,sex,pheromones,altitude,sex.code,type,alt.type,size,shape,seq.round,count,mean.depth.wg.withzeros,to.use.bedassle,to.use.pbs,pca,check.pca.of.all.era.mel,path,bam.path,old.name,beagle.indiv.names
CAM040140.bam,CAM040140,CAM040140_d.JPG,ERS4201849,SAMEA6435656 ,,Finca el Escondite,escondite,esc,era,co,e,era.co.e.esc,0.79536,-76.58573,Putumayo,Colombia,Heliconius,erato,lativitta,F,N,309,1,ClowE,low,NA,NA,BGI.round.2.17,382822149,5.34,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040140.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040140.bam,Ind71
CAM040149.bam,CAM040149,CAM040149_d.JPG,ERS4212624,SAMEA6447061 ,,Pto Guzman,guzman,guz,mel,co,e,mel.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,melpomene,malleti,M,N,281,NA,ClowE,low,NA,NA,BGI.round.4.19,,5.51,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040149.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040149.bam,Ind79
CAM040150.bam,CAM040150,CAM040150_d.JPG,ERS4212625,SAMEA6447062 ,,Pto Guzman,guzman,guz,mel,co,e,mel.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,melpomene,malleti,M,N,281,NA,ClowE,low,NA,NA,BGI.round.4.19,,7.8,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040150.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040150.bam,Ind80
CAM040152.bam,CAM040152,CAM040152_d.JPG,ERS4201850,SAMEA6435657 ,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,M,N,281,0,ClowE,low,NA,NA,BGI.round.2.17,382821974,5.16,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040152.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040152.bam,Ind72
CAM040154.bam,CAM040154,CAM040154_d.JPG,ERS4201851,SAMEA6435658 ,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,F,N,281,1,ClowE,low,NA,NA,BGI.round.2.17,382817708,5.16,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040154.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040154.bam,Ind73
CAM040157.bam,CAM040157,CAM040157_d.JPG,ERS4199153,SAMEA6432956 ,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,F,N,281,1,ClowE,low,NA,NA,BGI.round.1.17,382814579,4.1,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040157.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040157.bam,Ind74
CAM040158.bam,CAM040158,CAM040158_d.JPG,ERS4212900,SAMEA6447338 ,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,M,N,281,0,ClowE,low,NA,NA,Novo.col.aug17,382828423,16.89,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040158.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040158.bam,Ind75
CAM040160.bam,CAM040160,CAM040160_d.JPG,ERS4212584,SAMEA6447021,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,M,N,281,0,ClowE,low,NA,NA,Novo.col.aug17,382831499,17.09,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040160.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040160.bam,Ind76
CAM040162.bam,CAM040162,CAM040162_d.JPG,ERS4212901,SAMEA6447339 ,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,M,N,281,0,ClowE,low,NA,NA,Novo.col.aug17,52601574,16.32,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040162.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040162.bam,Ind77
CAM040170.bam,CAM040170,CAM040170_d.JPG,ERS4201853,SAMEA6435660 ,,Pto Guzman,guzman,guz,era,co,e,era.co.e.guz,0.95637,-76.40855,Putumayo,Colombia,Heliconius,erato,lativitta,M,N,281,0,ClowE,low,NA,NA,BGI.round.2.17,382818807,6.09,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040170.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040170.bam,Ind78
CAM040171.bam,CAM040171,CAM040171_d.JPG,ERS4212770,SAMEA6447207 ,,"Puni Bocana, trail",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.11568,-77.62902,,Ecuador,Heliconius,melpomene,malleti,F,N,441,1,ElowE,low,NA,NA,BGI.round.3.18,NA,6.82,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040171.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040171.bam,Ind81
CAM040173.bam,CAM040173,CAM040173_d.JPG,ERS4201854,SAMEA6435661 ,,"Puni Bocana, trail",jatun,jat,era,ec,e,era.ec.e.jat,-1.11568,-77.62902,Napo,Ecuador,Heliconius,erato,lativitta,M,,441,0,ElowE,low,NA,NA,BGI.round.2.17,382818115,4.81,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040173.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040173.bam,Ind79
CAM040174.bam,CAM040174,CAM040174_d.JPG,ERS4201855,SAMEA6435662 ,,"Puni Bocana, trail",jatun,jat,era,ec,e,era.ec.e.jat,-1.11568,-77.62902,Napo,Ecuador,Heliconius,erato,lativitta,F,N,441,1,ElowE,low,NA,NA,BGI.round.2.17,382822673,5.33,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040174.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040174.bam,Ind80
CAM040180.bam,CAM040180,CAM040180_d.JPG,ERS4212772,SAMEA6447209 ,,"Puni Bocana, lodge",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.10884,-77.63588,,Ecuador,Heliconius,melpomene,malleti,M,N,391,1,ElowE,low,NA,NA,BGI.round.3.18,NA,6.73,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040180.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040180.bam,Ind82
CAM040181.bam,CAM040181,CAM040181_d.JPG,ERS4212781,SAMEA6447218 ,,"Puni Bocana, lodge",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.10884,-77.63588,,Ecuador,Heliconius,melpomene,malleti,M,,391,1,ElowE,low,NA,NA,BGI.round.3.18,NA,3.55,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040181.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040181.bam,Ind83
CAM040183.bam,CAM040183,CAM040183_d.JPG,ERS4212722,SAMEA6447159 ,,"San Pedro de Arajuno, trail",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.09759,-77.5893,,Ecuador,Heliconius,melpomene,malleti,M,,392,1,ElowE,low,NA,NA,BGI.round.3.18,NA,8.19,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040183.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040183.bam,Ind84
CAM040184.bam,CAM040184,CAM040184_d.JPG,ERS4212694,SAMEA6447131 ,,"San Pedro de Arajuno, trail",jatun,jat,era,ec,e,era.ec.e.jat,-1.09759,-77.5893,Napo,Ecuador,Heliconius,erato,lativitta,M,,392,0,ElowE,low,NA,NA,Novo.Ec.dec17,382830066,16.92,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040184.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040184.bam,Ind81
CAM040185.bam,CAM040185,CAM040185_d.JPG,ERS4201856,SAMEA6435663 ,,"San Pedro de Arajuno, trail",jatun,jat,era,ec,e,era.ec.e.jat,-1.09759,-77.5893,Napo,Ecuador,Heliconius,erato,lativitta,M,N,392,0,ElowE,low,NA,NA,BGI.round.2.17,382814988,4.48,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040185.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040185.bam,Ind82
CAM040186.bam,CAM040186,CAM040186_d.JPG,ERS4201857,SAMEA6435664 ,,"San Pedro de Arajuno, trail",jatun,jat,era,ec,e,era.ec.e.jat,-1.09759,-77.5893,Napo,Ecuador,Heliconius,erato,lativitta,M,N,392,0,ElowE,low,NA,NA,BGI.round.2.17,382820074,4.84,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040186.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040186.bam,Ind83
CAM040187.bam,CAM040187,CAM040187_d.JPG,ERS4201858,SAMEA6435665 ,,"San Pedro de Arajuno, trail",jatun,jat,era,ec,e,era.ec.e.jat,-1.09759,-77.5893,Napo,Ecuador,Heliconius,erato,lativitta,F,N,392,1,ElowE,low,NA,NA,BGI.round.2.17,382818903,5.17,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040187.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040187.bam,Ind84
CAM040190.bam,CAM040190,CAM040190_d.JPG,ERS4212766,SAMEA6447203 ,,"San Pedro de Arajuno, trail",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.09759,-77.5893,,Ecuador,Heliconius,melpomene,malleti,M,N,392,1,ElowE,low,NA,NA,BGI.round.3.18,NA,7.43,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040190.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040190.bam,Ind85
CAM040192.bam,CAM040192,CAM040192_d.JPG,ERS4212721,SAMEA6447158 ,,"San Pedro de Arajuno, trail",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.09759,-77.5893,,Ecuador,Heliconius,melpomene,malleti,M,,392,1,ElowE,low,NA,NA,BGI.round.3.18,NA,8.83,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040192.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040192.bam,Ind86
CAM040197.bam,CAM040197,CAM040197_d.JPG,ERS4212715,SAMEA6447152 ,,"Jardin Aleman, Misahualli",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.01035,-77.67089,,Ecuador,Heliconius,melpomene,malleti,M,,420,1,ElowE,low,NA,NA,BGI.round.3.18,NA,6.92,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040197.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040197.bam,Ind87
CAM040198.bam,CAM040198,CAM040198_d.JPG,ERS4212717,SAMEA6447154 ,,"Jardin Aleman, Misahualli",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.01035,-77.67089,,Ecuador,Heliconius,melpomene,malleti,M,,420,1,ElowE,low,NA,NA,BGI.round.3.18,NA,4.94,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040198.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040198.bam,Ind88
CAM040217.bam,CAM040217,CAM040217_d.JPG,ERS4201859,SAMEA6435666 ,,"Jatun Satcha, jardin botanico",jatun,jat,era,ec,e,era.ec.e.jat,-1.06713,-77.62864,Napo,Ecuador,Heliconius,erato,lativitta,M,,410,0,ElowE,low,NA,NA,BGI.round.2.17,382817719,5.95,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040217.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040217.bam,Ind85
CAM040218.bam,CAM040218,CAM040218_d.JPG,ERS4201860,SAMEA6435667 ,,"Jatun Satcha, jardin botanico",jatun,jat,era,ec,e,era.ec.e.jat,-1.06713,-77.62864,Napo,Ecuador,Heliconius,erato,lativitta,M,N,410,0,ElowE,low,NA,NA,BGI.round.2.17,382822029,4.09,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040218.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040218.bam,Ind86
CAM040222.bam,CAM040222,CAM040222_d.JPG,ERS4212723,SAMEA6447160 ,,"Jatun Satcha, jardin botanico",jatun,jat,mel,ec,e,mel.ec.e.jat,-1.06713,-77.62864,,Ecuador,Heliconius,melpomene,malleti,M,N,410,1,ElowE,low,NA,NA,BGI.round.3.18,NA,7.62,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040222.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040222.bam,Ind89
CAM040227.bam,CAM040227,CAM040227_d.JPG,ERS4212695,SAMEA6447132 ,,"Reserva Narupa, bridge",narupa,nar,era,ec,e,era.ec.e.nar,-0.6838,-77.73973,Napo,Ecuador,Heliconius,erato,lativitta,M,,1120,0,EhighE,hig,NA,NA,Novo.Ec.dec17,382827306,15.89,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040227.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040227.bam,Ind87
CAM040228.bam,CAM040228,CAM040228_d.JPG,ERS4201861,SAMEA6435668 ,,"Reserva Narupa, bridge",narupa,nar,era,ec,e,era.ec.e.nar,-0.6838,-77.73973,Napo,Ecuador,Heliconius,erato,lativitta,F,N,1120,1,EhighE,hig,NA,NA,BGI.round.2.17,382812301,2.49,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040228.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040228.bam,Ind88
CAM040230.bam,CAM040230,CAM040230_d.JPG,ERS4201862,SAMEA6435669 ,,"Reserva Narupa, bridge",narupa,nar,era,ec,e,era.ec.e.nar,-0.6838,-77.73973,Napo,Ecuador,Heliconius,erato,lativitta,F,N,1120,1,EhighE,hig,NA,NA,BGI.round.2.17,382812273,2.93,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040230.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040230.bam,Ind89
CAM040232.bam,CAM040232,CAM040232_d.JPG,ERS4212696,SAMEA6447133 ,,"Reserva Narupa, bridge",narupa,nar,era,ec,e,era.ec.e.nar,-0.6838,-77.73973,Napo,Ecuador,Heliconius,erato,lativitta,M,N,1120,0,EhighE,hig,NA,NA,Novo.Ec.dec17,382833707,16.83,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040232.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040232.bam,Ind90
CAM040233.bam,CAM040233,CAM040233_d.JPG,ERS4201863,SAMEA6435670 ,,Finca Narupa,narupa,nar,era,ec,e,era.ec.e.nar,-0.73017,-77.77367,Napo,Ecuador,Heliconius,erato,lativitta,F,N,1210,1,EhighE,hig,NA,NA,BGI.round.2.17,382797744,1.63,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040233.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040233.bam,Ind91
CAM040236.bam,CAM040236,CAM040236_d.JPG,ERS4201864,SAMEA6435671 ,,Finca Narupa,narupa,nar,era,ec,e,era.ec.e.nar,-0.73017,-77.77367,Napo,Ecuador,Heliconius,erato,lativitta,F,N,1210,1,EhighE,hig,NA,NA,BGI.round.2.17,382820851,5.33,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040236.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040236.bam,Ind92
CAM040237.bam,CAM040237,CAM040237_d.JPG,ERS4212725,SAMEA6447162 ,,"Finca Narupa, bridge",narupa,nar,mel,ec,e,mel.ec.e.nar,-0.72516,-77.76736,,Ecuador,Heliconius,melpomene,malleti,F,N,1150,1,EhighE,hig,NA,NA,BGI.round.3.18,NA,2.71,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040237.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040237.bam,Ind90
CAM040239.bam,CAM040239,CAM040239_d.JPG,ERS4201865,SAMEA6435672 ,,"Finca Narupa, bridge",narupa,nar,era,ec,e,era.ec.e.nar,-0.72516,-77.76736,Napo,Ecuador,Heliconius,erato,lativitta,M,,1150,0,EhighE,hig,NA,NA,BGI.round.2.17,382821438,4.67,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040239.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040239.bam,Ind93
CAM040241.bam,CAM040241,CAM040241_d.JPG,ERS4201866,SAMEA6435673 ,,"Finca Narupa, bridge",narupa,nar,era,ec,e,era.ec.e.nar,-0.72516,-77.76736,Napo,Ecuador,Heliconius,erato,lativitta,M,N,1150,0,EhighE,hig,NA,NA,BGI.round.2.17,382817633,4.3,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040241.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040241.bam,Ind94
CAM040245.bam,CAM040245,CAM040245_d.JPG,ERS4212764,SAMEA6447201 ,,Km 119 Baeza - Lago Agrio,baeza.lagoagrio,bae,mel,ec,e,mel.ec.e.bae,-0.178,-77.68167,,Ecuador,Heliconius,melpomene,malleti,M,N,1278,1,EhighE,hig,NA,NA,BGI.round.3.18,NA,6.84,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040245.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040245.bam,Ind91
CAM040253.bam,CAM040253,CAM040253_d.JPG,ERS4212790,SAMEA6447227 ,,Km 119 Baeza - Lago Agrio,baeza.lagoagrio,bae,mel,ec,e,mel.ec.e.bae,-0.178,-77.68167,,Ecuador,Heliconius,melpomene,malleti,M,,1278,1,EhighE,hig,NA,NA,BGI.round.3.18,NA,5.42,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040253.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040253.bam,Ind92
CAM040281.bam,CAM040281,CAM040281_d.JPG,ERS4212801,SAMEA6447238 ,,"Baeza - Lago Agrio, Rio Salado",baeza.lagoagrio,bae,mel,ec,e,mel.ec.e.bae,-0.19402,-77.70073,,Ecuador,Heliconius,melpomene,malleti,M,,1381,1,EhighE,hig,NA,NA,BGI.round.3.18,NA,3.03,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040281.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040281.bam,Ind93
CAM040282.bam,CAM040282,CAM040282_d.JPG,ERS4212627,SAMEA6447064 ,,"Baeza - Lago Agrio, Rio Salado",baeza.lagoagrio,bae,mel,ec,e,mel.ec.e.bae,-0.19402,-77.70073,Napo,Ecuador,Heliconius,melpomene,malleti,F,N,1381,NA,EhighE,hig,NA,NA,BGI.round.4.19,,9.11,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040282.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040282.bam,Ind94
CAM040283.bam,CAM040283,CAM040283_d.JPG,ERS4212789,SAMEA6447226 ,,"Baeza - Lago Agrio, Rio Salado",baeza.lagoagrio,bae,mel,ec,e,mel.ec.e.bae,-0.19402,-77.70073,,Ecuador,Heliconius,melpomene,malleti,M,,1381,1,EhighE,hig,NA,NA,BGI.round.3.18,NA,6.01,yes,yes,,NA,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/rmmt.rmd.bam/CAM040283.rmmt.rmd.bam,/home/mgm49/rds/rds-cj107-jiggins-rds/projects/mgm49/all.bams/CAM040283.bam,Ind95
